,1Greedy 0.00001,2Greedy 0.00001,3Greedy 0.00001,4Greedy 0.00001,5Greedy 0.00001,6Greedy 0.00001
31489,5285,3545,6640,4920,4225,4085
31490,5285,3545,6640,4920,4225,4085
31491,5285,3545,6640,4920,4225,4085
31492,5285,3545,6640,4920,4225,4085
31493,5285,3545,6640,4920,4225,4085
31494,5285,3545,6640,4920,4225,4085
31495,5285,3545,6640,4920,4225,4085
31496,5285,3545,6640,4920,4225,4085
31497,5285,3550,6640,4920,4225,4090
31498,5285,3550,6640,4920,4225,4090
31499,5285,3550,6640,4920,4225,4090
31500,5285,3550,6640,4920,4225,4090
31501,5285,3550,6640,4920,4225,4090
31502,5285,3550,6640,4920,4225,4090
31503,5285,3550,6640,4920,4225,4090
31504,5285,3550,6640,4920,4225,4090
31505,5285,3550,6640,4920,4225,4090
31506,5285,3550,6640,4920,4225,4095
31507,5285,3550,6640,4920,4225,4095
31508,5285,3550,6640,4920,4225,4095
31509,5285,3550,6640,4920,4225,4095
31510,5285,3550,6640,4920,4225,4095
31511,5285,3550,6640,4920,4225,4095
31512,5285,3550,6640,4920,4225,4095
31513,5285,3550,6640,4920,4225,4095
31514,5285,3550,6640,4920,4225,4095
31515,5285,3550,6640,4920,4225,4095
31516,5285,3550,6640,4920,4225,4095
31517,5285,3550,6640,4920,4225,4095
31518,5285,3550,6640,4920,4225,4095
31519,5285,3550,6640,4920,4225,4095
31520,5285,3550,6640,4920,4225,4095
31521,5285,3550,6640,4920,4225,4095
31522,5285,3550,6640,4920,4225,4095
31523,5285,3550,6640,4920,4225,4095
31524,5285,3550,6640,4920,4225,4095
31525,5285,3550,6640,4920,4225,4095
31526,5285,3550,6640,4920,4225,4095
31527,5285,3550,6640,4920,4225,4095
31528,5285,3550,6640,4920,4225,4095
31529,5285,3550,6640,4920,4225,4095
31530,5285,3550,6640,4920,4225,4095
31531,5285,3550,6640,4920,4225,4095
31532,5285,3550,6640,4920,4225,4095
31533,5285,3550,6640,4920,4225,4095
31534,5285,3550,6640,4920,4225,4095
31535,5285,3550,6640,4920,4225,4095
31536,5285,3550,6640,4920,4225,4095
31537,5285,3550,6640,4920,4225,4095
31538,5285,3550,6640,4920,4225,4095
31539,5285,3550,6640,4920,4225,4095
31540,5285,3550,6640,4920,4225,4095
31541,5285,3550,6640,4920,4225,4095
31542,5285,3550,6640,4920,4225,4095
31543,5285,3550,6640,4920,4225,4095
31544,5285,3550,6640,4920,4225,4095
31545,5285,3550,6640,4920,4225,4095
31546,5285,3550,6640,4920,4225,4095
31547,5285,3550,6640,4920,4225,4095
31548,5285,3550,6640,4920,4225,4095
31549,5285,3550,6640,4920,4225,4095
31550,5285,3550,6640,4920,4225,4095
31551,5285,3550,6640,4920,4225,4095
31552,5285,3550,6640,4920,4225,4095
31553,5285,3555,6640,4920,4225,4095
31554,5285,3555,6640,4920,4225,4095
31555,5285,3555,6640,4920,4225,4095
31556,5285,3555,6640,4920,4225,4095
31557,5285,3555,6640,4920,4225,4095
31558,5285,3555,6640,4920,4225,4095
31559,5285,3555,6640,4920,4225,4095
31560,5285,3555,6640,4920,4225,4095
31561,5285,3555,6640,4925,4225,4100
31562,5285,3555,6640,4925,4225,4100
31563,5285,3555,6640,4925,4225,4100
31564,5285,3555,6640,4925,4225,4100
31565,5285,3555,6640,4925,4225,4100
31566,5285,3555,6640,4925,4225,4100
31567,5285,3555,6640,4925,4225,4100
31568,5285,3555,6640,4925,4225,4100
31569,5285,3555,6640,4925,4225,4100
31570,5285,3555,6640,4925,4225,4100
31571,5285,3555,6640,4925,4225,4100
31572,5285,3555,6640,4925,4225,4100
31573,5285,3555,6640,4925,4225,4100
31574,5285,3555,6640,4925,4225,4100
31575,5285,3555,6640,4925,4225,4100
31576,5285,3555,6640,4925,4225,4100
31577,5285,3555,6640,4925,4225,4100
31578,5285,3555,6640,4925,4225,4100
31579,5285,3555,6640,4925,4225,4100
31580,5285,3555,6640,4925,4225,4100
31581,5285,3555,6640,4925,4225,4100
31582,5285,3555,6640,4925,4225,4100
31583,5285,3555,6640,4925,4225,4100
31584,5285,3555,6640,4925,4225,4100
31585,5285,3555,6640,4925,4225,4100
31586,5285,3555,6640,4925,4225,4100
31587,5285,3555,6640,4925,4225,4100
31588,5285,3555,6640,4925,4225,4100
31589,5285,3555,6640,4925,4225,4100
31590,5285,3555,6640,4925,4225,4100
31591,5285,3555,6640,4925,4225,4100
31592,5285,3555,6640,4925,4225,4100
31593,5285,3555,6640,4925,4225,4100
31594,5285,3555,6640,4925,4225,4100
31595,5285,3555,6640,4925,4225,4100
31596,5285,3555,6640,4925,4225,4100
31597,5285,3555,6640,4925,4225,4100
31598,5285,3555,6640,4925,4225,4100
31599,5285,3555,6640,4925,4225,4100
31600,5285,3555,6640,4925,4225,4100
31601,5285,3555,6640,4925,4225,4100
31602,5285,3555,6640,4925,4225,4100
31603,5285,3555,6640,4925,4225,4100
31604,5285,3555,6640,4925,4225,4100
31605,5285,3555,6640,4925,4225,4100
31606,5285,3555,6640,4925,4225,4100
31607,5285,3555,6640,4925,4225,4100
31608,5285,3555,6640,4925,4225,4100
31609,5285,3555,6640,4925,4225,4100
31610,5285,3555,6640,4925,4225,4100
31611,5285,3555,6640,4925,4225,4100
31612,5285,3555,6640,4925,4225,4100
31613,5285,3555,6640,4925,4225,4100
31614,5285,3555,6640,4925,4225,4100
31615,5285,3555,6640,4925,4225,4100
31616,5285,3555,6640,4925,4225,4100
31617,5285,3555,6640,4925,4225,4100
31618,5285,3555,6640,4925,4225,4100
31619,5285,3555,6640,4925,4225,4100
31620,5285,3555,6640,4925,4220,4100
31621,5285,3555,6640,4925,4220,4100
31622,5285,3555,6640,4925,4220,4100
31623,5285,3555,6640,4925,4220,4100
31624,5285,3555,6640,4925,4220,4100
31625,5285,3555,6640,4925,4220,4100
31626,5285,3555,6640,4925,4220,4100
31627,5285,3555,6640,4925,4220,4100
31628,5285,3555,6640,4925,4220,4100
31629,5285,3555,6640,4925,4220,4100
31630,5285,3555,6640,4925,4220,4100
31631,5285,3555,6640,4925,4220,4100
31632,5285,3555,6640,4925,4220,4100
31633,5285,3555,6640,4925,4220,4100
31634,5285,3555,6640,4925,4220,4100
31635,5285,3555,6640,4925,4220,4100
31636,5285,3555,6640,4925,4220,4100
31637,5285,3555,6640,4925,4220,4100
31638,5285,3555,6640,4925,4220,4100
31639,5285,3555,6640,4925,4220,4100
31640,5285,3555,6640,4925,4220,4100
31641,5285,3555,6640,4925,4220,4100
31642,5285,3555,6640,4925,4220,4100
31643,5285,3555,6640,4925,4220,4100
31644,5285,3555,6640,4925,4220,4100
31645,5285,3555,6640,4925,4220,4100
31646,5285,3555,6640,4925,4220,4100
31647,5285,3555,6640,4925,4220,4100
31648,5285,3555,6640,4925,4220,4100
31649,5285,3555,6640,4925,4220,4100
31650,5285,3555,6640,4925,4220,4100
31651,5285,3555,6640,4925,4220,4100
31652,5285,3555,6640,4925,4220,4100
31653,5285,3555,6640,4925,4220,4100
31654,5285,3555,6640,4925,4220,4100
31655,5285,3555,6640,4925,4220,4100
31656,5285,3555,6640,4925,4220,4100
31657,5285,3555,6640,4925,4220,4100
31658,5285,3555,6640,4925,4220,4100
31659,5285,3555,6640,4925,4220,4100
31660,5285,3555,6640,4925,4220,4100
31661,5285,3555,6640,4925,4220,4100
31662,5285,3555,6640,4925,4220,4100
31663,5285,3555,6640,4925,4220,4100
31664,5285,3555,6640,4925,4220,4100
31665,5285,3555,6640,4925,4220,4100
31666,5285,3555,6640,4925,4220,4100
31667,5285,3555,6640,4925,4220,4100
31668,5285,3555,6640,4925,4220,4100
31669,5285,3555,6640,4925,4220,4100
31670,5285,3555,6640,4925,4220,4100
31671,5285,3555,6640,4925,4220,4100
31672,5285,3555,6640,4925,4220,4100
31673,5285,3555,6640,4925,4220,4100
31674,5285,3555,6640,4925,4220,4100
31675,5285,3555,6640,4925,4220,4100
31676,5285,3555,6640,4925,4220,4100
31677,5285,3555,6640,4925,4220,4100
31678,5285,3555,6640,4925,4220,4100
31679,5285,3555,6640,4925,4220,4100
31680,5285,3555,6640,4925,4220,4100
31681,5285,3555,6640,4925,4220,4100
31682,5285,3555,6640,4925,4220,4100
31683,5285,3555,6640,4925,4220,4100
31684,5285,3555,6640,4930,4220,4100
31685,5285,3555,6640,4930,4220,4100
31686,5285,3555,6640,4930,4220,4100
31687,5285,3555,6640,4930,4220,4105
31688,5285,3555,6640,4930,4220,4105
31689,5285,3555,6640,4930,4220,4105
31690,5285,3555,6640,4930,4220,4105
31691,5285,3555,6640,4930,4220,4105
31692,5285,3555,6640,4930,4220,4105
31693,5285,3555,6640,4930,4220,4105
31694,5285,3555,6640,4930,4220,4105
31695,5285,3555,6640,4930,4220,4105
31696,5285,3555,6640,4930,4220,4105
31697,5285,3555,6640,4930,4220,4105
31698,5285,3555,6640,4930,4220,4105
31699,5285,3555,6640,4930,4220,4105
31700,5285,3555,6640,4930,4220,4105
31701,5285,3555,6640,4930,4220,4105
31702,5285,3555,6640,4930,4220,4105
31703,5285,3555,6640,4930,4220,4105
31704,5285,3555,6640,4930,4220,4105
31705,5285,3555,6640,4930,4220,4105
31706,5285,3555,6640,4930,4220,4105
31707,5285,3555,6640,4930,4220,4105
31708,5285,3555,6640,4930,4220,4105
31709,5285,3555,6640,4930,4220,4105
31710,5285,3555,6640,4930,4220,4105
31711,5285,3555,6640,4930,4220,4105
31712,5285,3555,6640,4930,4220,4105
31713,5285,3555,6640,4930,4220,4105
31714,5285,3555,6640,4935,4220,4105
31715,5285,3555,6640,4935,4220,4105
31716,5285,3555,6640,4935,4220,4105
31717,5285,3555,6640,4935,4220,4105
31718,5285,3555,6640,4935,4220,4105
31719,5285,3555,6640,4935,4220,4105
31720,5285,3555,6640,4935,4220,4105
31721,5285,3555,6640,4935,4220,4105
31722,5285,3555,6640,4935,4220,4105
31723,5285,3555,6640,4935,4220,4105
31724,5285,3555,6640,4935,4220,4105
31725,5285,3555,6640,4935,4220,4105
31726,5285,3555,6640,4935,4220,4105
31727,5285,3555,6640,4935,4220,4105
31728,5285,3555,6640,4935,4220,4105
31729,5285,3555,6640,4935,4220,4105
31730,5285,3555,6640,4935,4220,4105
31731,5285,3555,6640,4935,4220,4105
31732,5285,3555,6640,4935,4220,4105
31733,5285,3555,6640,4935,4220,4105
31734,5285,3555,6640,4935,4220,4105
31735,5285,3555,6640,4935,4220,4105
31736,5285,3555,6640,4935,4220,4105
31737,5285,3555,6640,4935,4220,4105
31738,5285,3555,6640,4935,4220,4105
31739,5285,3555,6640,4935,4220,4105
31740,5285,3555,6640,4935,4220,4105
31741,5285,3555,6640,4935,4220,4105
31742,5285,3555,6640,4935,4220,4105
31743,5285,3555,6640,4935,4220,4105
31744,5285,3555,6640,4935,4220,4105
31745,5285,3555,6640,4935,4220,4105
31746,5285,3555,6640,4935,4220,4105
31747,5285,3555,6640,4935,4220,4105
31748,5285,3555,6640,4935,4220,4105
31749,5285,3555,6640,4935,4220,4105
31750,5285,3555,6640,4935,4220,4105
31751,5285,3555,6640,4935,4220,4105
31752,5285,3555,6640,4935,4220,4105
31753,5285,3555,6640,4935,4220,4105
31754,5285,3555,6640,4935,4220,4105
31755,5285,3555,6640,4935,4220,4105
31756,5285,3555,6640,4935,4220,4105
31757,5285,3555,6640,4935,4220,4105
31758,5285,3555,6640,4935,4220,4105
31759,5285,3555,6640,4935,4220,4105
31760,5285,3555,6640,4935,4220,4105
31761,5285,3555,6640,4935,4220,4105
31762,5285,3555,6640,4935,4220,4105
31763,5285,3555,6640,4935,4220,4105
31764,5285,3555,6640,4935,4220,4105
31765,5285,3555,6640,4935,4220,4105
31766,5285,3555,6640,4940,4220,4110
31767,5285,3555,6640,4940,4220,4110
31768,5285,3555,6640,4940,4220,4110
31769,5285,3555,6640,4940,4220,4110
31770,5285,3555,6640,4940,4220,4110
31771,5285,3555,6640,4940,4220,4110
31772,5285,3555,6640,4940,4220,4110
31773,5285,3555,6640,4940,4220,4110
31774,5285,3555,6640,4940,4220,4110
31775,5285,3555,6640,4940,4220,4110
31776,5285,3555,6640,4940,4220,4110
31777,5285,3555,6640,4940,4220,4110
31778,5285,3555,6640,4940,4220,4110
31779,5285,3555,6640,4940,4220,4110
31780,5285,3555,6640,4940,4220,4110
31781,5285,3555,6640,4940,4220,4110
31782,5285,3555,6640,4940,4220,4110
31783,5285,3555,6640,4940,4220,4110
31784,5285,3555,6640,4940,4220,4110
31785,5285,3555,6640,4940,4220,4110
31786,5285,3555,6640,4940,4220,4110
31787,5285,3555,6640,4940,4220,4110
31788,5285,3555,6640,4940,4220,4110
31789,5285,3555,6640,4940,4220,4110
31790,5285,3555,6640,4940,4220,4110
31791,5285,3555,6640,4940,4220,4110
31792,5285,3555,6640,4940,4220,4110
31793,5285,3555,6640,4940,4220,4110
31794,5285,3555,6640,4940,4220,4110
31795,5285,3555,6640,4940,4220,4110
31796,5285,3555,6640,4940,4220,4110
31797,5285,3555,6640,4940,4220,4110
31798,5285,3555,6640,4940,4220,4110
31799,5285,3555,6640,4940,4220,4110
31800,5285,3555,6640,4940,4220,4110
31801,5285,3555,6640,4940,4220,4110
31802,5285,3555,6640,4940,4220,4110
31803,5285,3555,6640,4940,4220,4110
31804,5285,3555,6640,4940,4220,4110
31805,5285,3555,6640,4940,4220,4110
31806,5285,3555,6640,4940,4220,4110
31807,5285,3555,6640,4940,4220,4110
31808,5285,3555,6640,4940,4220,4110
31809,5285,3555,6640,4940,4220,4110
31810,5285,3555,6640,4940,4220,4110
31811,5285,3555,6640,4940,4220,4110
31812,5285,3555,6640,4940,4220,4110
31813,5285,3555,6640,4940,4220,4110
31814,5285,3555,6640,4940,4220,4110
31815,5285,3555,6640,4940,4220,4110
31816,5285,3555,6640,4940,4220,4110
31817,5285,3555,6640,4940,4220,4110
31818,5285,3555,6640,4940,4220,4110
31819,5285,3555,6640,4940,4220,4110
31820,5285,3555,6640,4940,4220,4110
31821,5285,3555,6640,4940,4220,4110
31822,5285,3555,6640,4940,4220,4110
31823,5285,3555,6640,4940,4220,4110
31824,5285,3555,6640,4940,4220,4110
31825,5285,3555,6640,4940,4220,4110
31826,5285,3555,6640,4940,4220,4110
31827,5285,3555,6640,4940,4220,4110
31828,5285,3555,6640,4940,4220,4110
31829,5285,3555,6640,4940,4220,4110
31830,5285,3555,6640,4940,4220,4110
31831,5285,3555,6640,4940,4220,4110
31832,5285,3555,6640,4940,4220,4110
31833,5285,3555,6640,4940,4220,4110
31834,5285,3555,6640,4940,4220,4110
31835,5285,3555,6640,4940,4220,4110
31836,5285,3555,6640,4940,4220,4110
31837,5285,3555,6640,4940,4220,4110
31838,5285,3555,6640,4940,4220,4110
31839,5285,3555,6640,4940,4220,4110
31840,5285,3555,6640,4940,4220,4110
31841,5285,3555,6640,4940,4220,4110
31842,5285,3555,6640,4940,4220,4110
31843,5285,3555,6640,4940,4220,4110
31844,5285,3555,6640,4940,4220,4110
31845,5285,3555,6640,4940,4220,4110
31846,5285,3555,6640,4940,4220,4110
31847,5285,3555,6640,4940,4220,4110
31848,5285,3555,6640,4940,4220,4110
31849,5285,3555,6640,4940,4220,4110
31850,5285,3555,6640,4940,4220,4110
31851,5285,3555,6640,4940,4220,4110
31852,5285,3555,6640,4940,4220,4110
31853,5285,3555,6640,4940,4220,4110
31854,5285,3555,6640,4940,4220,4110
31855,5285,3555,6640,4940,4220,4110
31856,5285,3555,6640,4940,4220,4110
31857,5285,3555,6640,4940,4220,4110
31858,5285,3555,6640,4940,4220,4110
31859,5285,3555,6640,4940,4220,4110
31860,5285,3555,6640,4940,4220,4110
31861,5285,3555,6640,4940,4220,4110
31862,5285,3555,6640,4940,4220,4110
31863,5285,3555,6640,4940,4220,4110
31864,5285,3555,6640,4940,4220,4110
31865,5285,3555,6640,4940,4220,4110
31866,5285,3555,6640,4940,4220,4110
31867,5285,3555,6640,4940,4220,4110
31868,5285,3555,6640,4940,4220,4110
31869,5285,3555,6640,4940,4220,4110
31870,5285,3555,6640,4940,4220,4110
31871,5285,3555,6640,4940,4220,4110
31872,5285,3555,6640,4940,4220,4110
31873,5285,3555,6640,4940,4220,4110
31874,5285,3555,6640,4940,4220,4110
31875,5285,3555,6640,4940,4220,4110
31876,5285,3555,6640,4940,4220,4110
31877,5285,3555,6640,4940,4220,4110
31878,5285,3555,6640,4940,4220,4110
31879,5285,3555,6640,4940,4220,4110
31880,5285,3555,6640,4940,4220,4110
31881,5285,3555,6640,4940,4220,4110
31882,5285,3555,6640,4940,4220,4110
31883,5285,3555,6675,4940,4220,4110
31884,5285,3555,6675,4940,4220,4110
31885,5285,3555,6675,4940,4220,4110
31886,5285,3555,6675,4945,4220,4115
31887,5285,3555,6675,4945,4220,4115
31888,5285,3555,6675,4945,4220,4115
31889,5285,3555,6675,4945,4220,4115
31890,5285,3555,6675,4945,4220,4115
31891,5285,3555,6675,4945,4220,4115
31892,5285,3555,6675,4945,4220,4115
31893,5285,3555,6675,4945,4220,4115
31894,5285,3555,6675,4945,4220,4115
31895,5285,3555,6675,4945,4220,4115
31896,5285,3555,6675,4945,4220,4115
31897,5285,3555,6675,4945,4220,4115
31898,5285,3555,6675,4945,4220,4115
31899,5285,3555,6675,4945,4220,4115
31900,5285,3555,6675,4945,4220,4115
31901,5285,3555,6675,4945,4220,4115
31902,5285,3555,6675,4945,4220,4115
31903,5285,3555,6675,4945,4220,4115
31904,5285,3555,6675,4945,4220,4115
31905,5285,3555,6675,4945,4220,4115
31906,5285,3555,6675,4945,4220,4115
31907,5285,3555,6675,4945,4220,4115
31908,5285,3555,6675,4945,4220,4115
31909,5285,3555,6675,4945,4220,4115
31910,5285,3555,6675,4945,4220,4115
31911,5285,3555,6675,4945,4220,4115
31912,5285,3555,6675,4945,4220,4115
31913,5285,3555,6675,4945,4220,4115
31914,5290,3560,6675,4950,4220,4120
31915,5290,3560,6675,4950,4220,4120
31916,5290,3560,6675,4950,4220,4120
31917,5290,3560,6675,4950,4220,4120
31918,5290,3560,6675,4950,4220,4120
31919,5290,3560,6675,4950,4220,4120
31920,5290,3560,6675,4950,4220,4120
31921,5290,3560,6675,4950,4220,4120
31922,5290,3560,6675,4950,4220,4120
31923,5290,3560,6675,4950,4220,4120
31924,5290,3560,6675,4950,4220,4120
31925,5290,3560,6675,4950,4220,4120
31926,5290,3560,6675,4950,4220,4120
31927,5290,3560,6675,4950,4220,4120
31928,5290,3560,6675,4950,4220,4120
31929,5290,3560,6675,4950,4220,4120
31930,5290,3560,6675,4950,4220,4120
31931,5290,3560,6675,4950,4220,4120
31932,5290,3560,6675,4950,4220,4120
31933,5290,3560,6675,4950,4220,4120
31934,5290,3560,6675,4950,4220,4120
31935,5290,3560,6675,4950,4220,4120
31936,5290,3560,6675,4950,4220,4120
31937,5290,3560,6675,4950,4220,4120
31938,5290,3560,6675,4950,4220,4120
31939,5290,3560,6675,4950,4220,4120
31940,5290,3560,6675,4950,4220,4120
31941,5290,3560,6675,4950,4220,4120
31942,5290,3560,6675,4950,4220,4120
31943,5290,3560,6675,4950,4220,4120
31944,5290,3560,6675,4950,4220,4120
31945,5290,3560,6675,4950,4220,4120
31946,5290,3560,6675,4950,4220,4120
31947,5290,3560,6675,4950,4220,4120
31948,5290,3560,6675,4950,4220,4120
31949,5290,3560,6675,4950,4220,4120
31950,5290,3560,6675,4950,4220,4120
31951,5290,3560,6675,4950,4220,4120
31952,5290,3560,6675,4950,4220,4120
31953,5290,3560,6675,4950,4220,4120
31954,5290,3560,6675,4950,4220,4120
31955,5290,3560,6675,4950,4220,4120
31956,5290,3560,6675,4950,4220,4120
31957,5290,3560,6675,4950,4220,4120
31958,5290,3560,6675,4950,4220,4120
31959,5290,3560,6675,4950,4220,4120
31960,5290,3560,6675,4950,4220,4120
31961,5290,3560,6675,4950,4220,4120
31962,5290,3560,6675,4950,4220,4120
31963,5290,3560,6675,4950,4220,4120
31964,5290,3560,6675,4950,4220,4120
31965,5290,3560,6675,4950,4220,4120
31966,5290,3560,6675,4950,4220,4120
31967,5290,3560,6675,4950,4220,4120
31968,5290,3560,6675,4950,4220,4120
31969,5290,3560,6675,4950,4220,4120
31970,5290,3560,6675,4950,4220,4120
31971,5290,3560,6675,4950,4220,4120
31972,5290,3560,6675,4950,4220,4120
31973,5290,3560,6675,4950,4220,4120
31974,5290,3560,6675,4950,4220,4120
31975,5290,3560,6675,4950,4220,4120
31976,5290,3560,6675,4950,4220,4120
31977,5290,3560,6675,4950,4220,4120
31978,5290,3560,6675,4950,4220,4120
31979,5290,3560,6675,4950,4220,4120
31980,5290,3560,6675,4950,4220,4120
31981,5290,3560,6675,4950,4220,4120
31982,5290,3560,6675,4950,4220,4120
31983,5290,3560,6675,4950,4220,4120
31984,5290,3560,6675,4950,4220,4120
31985,5290,3560,6675,4950,4220,4120
31986,5290,3560,6675,4950,4220,4120
31987,5290,3560,6675,4950,4220,4120
31988,5290,3560,6675,4950,4220,4120
31989,5290,3560,6675,4950,4220,4120
31990,5290,3560,6675,4950,4220,4120
31991,5290,3560,6675,4950,4220,4120
31992,5290,3560,6675,4950,4220,4120
31993,5290,3560,6675,4950,4220,4120
31994,5290,3560,6675,4950,4220,4120
31995,5290,3560,6675,4950,4220,4120
31996,5290,3560,6675,4950,4220,4120
31997,5290,3560,6675,4950,4220,4120
31998,5290,3560,6675,4950,4220,4120
31999,5290,3560,6675,4950,4220,4120
32000,5290,3560,6675,4950,4220,4120
32001,5290,3560,6675,4950,4220,4120
32002,5290,3560,6675,4950,4220,4120
32003,5290,3560,6675,4950,4220,4120
32004,5290,3560,6675,4950,4220,4120
32005,5290,3560,6675,4950,4220,4120
32006,5290,3560,6675,4950,4220,4120
32007,5290,3560,6675,4950,4220,4120
32008,5290,3560,6675,4950,4220,4120
32009,5290,3560,6675,4950,4220,4120
32010,5290,3560,6675,4950,4220,4120
32011,5290,3560,6675,4950,4220,4120
32012,5290,3560,6675,4950,4220,4120
32013,5290,3560,6675,4950,4220,4120
32014,5290,3560,6675,4950,4220,4120
32015,5290,3560,6675,4950,4220,4120
32016,5290,3560,6675,4950,4220,4120
32017,5290,3560,6675,4950,4220,4120
32018,5290,3560,6675,4950,4220,4120
32019,5290,3560,6675,4950,4220,4120
32020,5290,3560,6675,4950,4220,4120
32021,5290,3560,6675,4950,4220,4120
32022,5290,3560,6675,4950,4220,4120
32023,5290,3560,6675,4950,4220,4120
32024,5290,3560,6675,4950,4220,4120
32025,5290,3560,6675,4950,4220,4120
32026,5290,3560,6675,4950,4220,4120
32027,5290,3560,6675,4950,4220,4120
32028,5290,3560,6675,4950,4220,4120
32029,5290,3560,6675,4950,4220,4120
32030,5290,3560,6675,4950,4220,4120
32031,5290,3560,6675,4950,4220,4120
32032,5290,3560,6675,4950,4220,4120
32033,5290,3560,6675,4950,4220,4120
32034,5290,3560,6675,4950,4220,4120
32035,5290,3560,6675,4950,4220,4120
32036,5290,3560,6675,4950,4220,4120
32037,5290,3560,6675,4950,4220,4120
32038,5290,3560,6675,4950,4220,4120
32039,5290,3560,6675,4950,4220,4120
32040,5290,3560,6675,4950,4220,4120
32041,5290,3560,6675,4950,4220,4120
32042,5290,3560,6675,4950,4220,4120
32043,5290,3560,6675,4950,4220,4120
32044,5290,3560,6675,4950,4220,4120
32045,5290,3560,6675,4950,4220,4120
32046,5290,3560,6675,4950,4220,4120
32047,5290,3560,6675,4950,4220,4120
32048,5290,3560,6675,4950,4220,4120
32049,5295,3565,6675,4955,4220,4125
32050,5295,3565,6675,4955,4220,4125
32051,5295,3565,6675,4960,4220,4125
32052,5295,3565,6675,4960,4220,4125
32053,5295,3565,6675,4960,4220,4125
32054,5295,3565,6675,4960,4220,4125
32055,5295,3565,6675,4960,4220,4125
32056,5295,3565,6675,4960,4220,4125
32057,5295,3565,6675,4960,4220,4125
32058,5295,3565,6675,4960,4220,4125
32059,5295,3565,6675,4960,4220,4125
32060,5295,3565,6675,4960,4220,4125
32061,5295,3565,6675,4960,4220,4125
32062,5295,3565,6675,4960,4220,4125
32063,5295,3565,6675,4960,4220,4125
32064,5295,3565,6675,4960,4220,4125
32065,5295,3565,6675,4960,4220,4125
32066,5295,3565,6675,4960,4220,4125
32067,5295,3565,6675,4960,4220,4125
32068,5295,3565,6675,4960,4220,4125
32069,5295,3565,6675,4960,4220,4125
32070,5295,3565,6675,4960,4220,4125
32071,5295,3565,6675,4960,4220,4125
32072,5295,3565,6675,4965,4220,4125
32073,5295,3565,6675,4965,4220,4125
32074,5295,3565,6675,4965,4220,4125
32075,5295,3565,6675,4965,4220,4125
