,1% Greedy,5% Greedy,BBB,Greedy
9667,3230,5700,23620,3255
9668,3230,5700,23620,3255
9669,3230,5700,23625,3255
9670,3230,5700,23630,3255
9671,3230,5700,23630,3255
9672,3230,5700,23630,3255
9673,3230,5700,23635,3255
9674,3230,5700,23640,3255
9675,3230,5700,23645,3255
9676,3230,5700,23645,3255
9677,3230,5700,23650,3255
9678,3230,5700,23655,3255
9679,3230,5700,23660,3255
9680,3230,5700,23660,3255
9681,3230,5700,23660,3255
9682,3230,5700,23660,3255
9683,3230,5700,23665,3255
9684,3230,5700,23665,3255
9685,3230,5700,23665,3255
9686,3230,5700,23665,3255
9687,3230,5700,23665,3255
9688,3230,5700,23670,3255
9689,3230,5700,23675,3255
9690,3230,5695,23675,3255
9691,3230,5695,23680,3255
9692,3230,5695,23680,3255
9693,3230,5695,23680,3255
9694,3230,5695,23685,3255
9695,3230,5695,23685,3255
9696,3230,5695,23690,3255
9697,3230,5695,23690,3255
9698,3230,5695,23695,3255
9699,3230,5695,23695,3255
9700,3230,5695,23695,3255
9701,3230,5695,23695,3255
9702,3230,5695,23700,3255
9703,3230,5695,23705,3255
9704,3230,5695,23705,3255
9705,3230,5695,23710,3255
9706,3230,5695,23710,3255
9707,3230,5695,23710,3255
9708,3230,5695,23715,3255
9709,3230,5695,23715,3255
9710,3230,5695,23720,3255
9711,3230,5695,23720,3255
9712,3230,5695,23725,3255
9713,3230,5695,23730,3255
9714,3230,5695,23735,3255
9715,3230,5695,23740,3255
9716,3230,5695,23740,3255
9717,3230,5695,23740,3255
9718,3230,5695,23740,3255
9719,3230,5695,23740,3255
9720,3230,5695,23745,3255
9721,3230,5695,23750,3255
9722,3230,5695,23750,3255
9723,3230,5695,23750,3255
9724,3230,5695,23755,3255
9725,3230,5695,23760,3255
9726,3230,5695,23760,3255
9727,3230,5695,23765,3255
9728,3230,5695,23770,3255
9729,3230,5695,23770,3255
9730,3230,5695,23775,3255
9731,3230,5695,23775,3255
9732,3230,5695,23780,3255
9733,3230,5695,23785,3255
9734,3230,5695,23785,3255
9735,3230,5695,23790,3255
9736,3230,5695,23790,3255
9737,3230,5695,23795,3255
9738,3230,5695,23795,3255
9739,3230,5695,23800,3255
9740,3230,5695,23800,3255
9741,3230,5695,23805,3255
9742,3230,5695,23810,3255
9743,3230,5695,23810,3255
9744,3230,5695,23815,3255
9745,3230,5695,23820,3255
9746,3230,5695,23825,3255
9747,3230,5695,23830,3255
9748,3230,5695,23830,3255
9749,3230,5695,23835,3255
9750,3230,5695,23835,3255
9751,3230,5695,23840,3255
9752,3230,5695,23845,3255
9753,3230,5695,23845,3255
9754,3230,5695,23845,3255
9755,3230,5695,23845,3255
9756,3230,5695,23845,3255
9757,3230,5695,23850,3255
9758,3230,5695,23855,3255
9759,3230,5695,23860,3255
9760,3230,5695,23860,3255
9761,3230,5700,23865,3255
9762,3230,5700,23865,3255
9763,3230,5700,23865,3255
9764,3230,5700,23870,3255
9765,3230,5700,23875,3255
9766,3230,5700,23875,3255
9767,3230,5700,23875,3255
9768,3230,5700,23875,3255
9769,3230,5700,23875,3255
9770,3230,5700,23875,3255
9771,3230,5700,23880,3255
9772,3230,5700,23880,3255
9773,3230,5700,23880,3255
9774,3230,5700,23885,3255
9775,3230,5700,23885,3255
9776,3230,5700,23890,3255
9777,3230,5700,23895,3255
9778,3230,5700,23895,3255
9779,3230,5700,23900,3255
9780,3230,5700,23900,3255
9781,3230,5700,23900,3255
9782,3230,5700,23905,3255
9783,3230,5700,23905,3255
9784,3230,5700,23905,3255
9785,3230,5700,23910,3255
9786,3230,5700,23910,3255
9787,3230,5700,23910,3255
9788,3230,5700,23915,3255
9789,3230,5700,23920,3255
9790,3230,5700,23925,3255
9791,3230,5700,23925,3255
9792,3230,5700,23925,3255
9793,3230,5700,23930,3255
9794,3230,5700,23935,3255
9795,3230,5700,23940,3255
9796,3230,5700,23940,3255
9797,3230,5700,23945,3255
9798,3230,5700,23950,3255
9799,3230,5700,23955,3255
9800,3230,5700,23955,3255
9801,3230,5700,23960,3255
9802,3230,5700,23960,3255
9803,3230,5700,23965,3255
9804,3230,5700,23970,3255
9805,3230,5700,23975,3255
9806,3230,5700,23975,3255
9807,3230,5700,23980,3255
9808,3230,5700,23980,3255
9809,3230,5700,23980,3250
9810,3230,5700,23980,3250
9811,3230,5700,23985,3250
9812,3230,5700,23985,3250
9813,3230,5700,23990,3250
9814,3230,5700,23990,3250
9815,3230,5700,23995,3250
9816,3230,5700,24000,3250
9817,3230,5700,24000,3250
9818,3230,5700,24000,3250
9819,3230,5700,24005,3250
9820,3230,5700,24010,3250
9821,3230,5700,24015,3250
9822,3230,5700,24015,3250
9823,3230,5700,24015,3250
9824,3230,5700,24020,3250
9825,3230,5700,24020,3250
9826,3230,5695,24020,3250
9827,3230,5695,24025,3250
9828,3230,5695,24030,3250
9829,3230,5695,24035,3250
9830,3230,5695,24035,3250
9831,3230,5695,24035,3250
9832,3230,5695,24035,3250
9833,3230,5695,24035,3250
9834,3230,5695,24040,3250
9835,3230,5695,24040,3250
9836,3230,5695,24040,3250
9837,3230,5695,24040,3250
9838,3230,5695,24040,3250
9839,3230,5695,24045,3250
9840,3230,5695,24050,3250
9841,3230,5695,24055,3250
9842,3230,5695,24055,3250
9843,3230,5695,24060,3250
9844,3230,5695,24060,3250
9845,3230,5695,24065,3250
9846,3230,5695,24070,3250
9847,3230,5695,24070,3250
9848,3230,5695,24075,3250
9849,3230,5695,24075,3250
9850,3230,5695,24075,3250
9851,3230,5695,24075,3250
9852,3230,5695,24080,3250
9853,3230,5695,24080,3250
9854,3230,5730,24080,3250
9855,3230,5730,24085,3250
9856,3230,5730,24085,3250
9857,3230,5730,24085,3250
9858,3230,5730,24085,3250
9859,3230,5730,24085,3250
9860,3230,5730,24085,3250
9861,3230,5730,24090,3250
9862,3230,5730,24095,3250
9863,3230,5730,24095,3250
9864,3230,5730,24095,3250
9865,3230,5730,24100,3250
9866,3230,5730,24105,3250
9867,3230,5730,24110,3250
9868,3230,5730,24115,3250
9869,3230,5730,24115,3250
9870,3230,5730,24120,3250
9871,3230,5730,24120,3250
9872,3230,5730,24120,3250
9873,3230,5730,24125,3250
9874,3230,5730,24125,3250
9875,3230,5730,24130,3250
9876,3230,5730,24135,3250
9877,3230,5730,24135,3250
9878,3230,5730,24135,3250
9879,3230,5730,24140,3250
9880,3230,5730,24145,3250
9881,3230,5730,24145,3250
9882,3230,5730,24150,3250
9883,3230,5730,24155,3250
9884,3230,5730,24160,3250
9885,3230,5730,24165,3250
9886,3230,5730,24170,3250
9887,3230,5730,24170,3250
9888,3230,5730,24175,3250
9889,3230,5730,24175,3250
9890,3230,5735,24180,3250
9891,3230,5735,24180,3250
9892,3230,5735,24185,3250
9893,3230,5735,24190,3250
9894,3230,5735,24190,3250
9895,3230,5735,24190,3250
9896,3230,5735,24190,3250
9897,3230,5735,24195,3250
9898,3230,5735,24200,3250
9899,3230,5735,24200,3250
9900,3230,5735,24205,3250
9901,3230,5735,24210,3250
9902,3230,5735,24215,3250
9903,3230,5735,24215,3250
9904,3230,5735,24220,3250
9905,3230,5735,24225,3250
9906,3230,5735,24230,3250
9907,3230,5735,24230,3250
9908,3230,5735,24235,3250
9909,3230,5735,24235,3250
9910,3230,5735,24235,3250
9911,3230,5735,24240,3250
9912,3230,5735,24245,3250
9913,3230,5735,24250,3250
9914,3230,5735,24255,3250
9915,3230,5735,24255,3250
9916,3230,5735,24260,3250
9917,3230,5735,24265,3250
9918,3230,5735,24265,3250
9919,3230,5735,24265,3250
9920,3230,5735,24265,3250
9921,3230,5735,24265,3250
9922,3230,5735,24265,3250
9923,3230,5735,24265,3250
9924,3230,5735,24270,3250
9925,3225,5770,24270,3250
9926,3225,5770,24275,3250
9927,3225,5770,24275,3250
9928,3225,5770,24280,3250
9929,3225,5765,24280,3250
9930,3225,5765,24280,3250
9931,3225,5765,24285,3250
9932,3225,5765,24285,3250
9933,3225,5765,24290,3250
9934,3225,5765,24290,3250
9935,3225,5765,24290,3250
9936,3225,5765,24295,3250
9937,3225,5765,24295,3250
9938,3225,5765,24300,3250
9939,3225,5765,24300,3250
9940,3225,5765,24305,3250
9941,3225,5765,24310,3250
9942,3225,5765,24315,3250
9943,3225,5765,24315,3250
9944,3225,5765,24315,3250
9945,3225,5765,24315,3250
9946,3225,5765,24315,3250
9947,3225,5765,24320,3250
9948,3225,5765,24320,3250
9949,3225,5765,24325,3250
9950,3225,5765,24330,3250
9951,3225,5765,24335,3250
9952,3230,5765,24340,3250
9953,3230,5765,24340,3250
9954,3230,5765,24345,3250
9955,3230,5765,24345,3250
9956,3230,5765,24345,3250
9957,3230,5765,24350,3250
9958,3230,5765,24350,3250
9959,3230,5765,24355,3250
9960,3230,5765,24360,3250
9961,3230,5765,24360,3250
9962,3230,5765,24360,3250
9963,3230,5765,24360,3250
9964,3230,5765,24365,3250
9965,3230,5765,24370,3250
9966,3230,5765,24370,3250
9967,3230,5765,24370,3250
9968,3230,5765,24370,3250
9969,3230,5765,24370,3250
9970,3230,5765,24375,3250
9971,3230,5765,24380,3250
9972,3230,5765,24380,3250
9973,3230,5765,24385,3250
9974,3230,5765,24385,3250
9975,3230,5765,24385,3250
9976,3230,5765,24390,3250
9977,3230,5765,24395,3250
9978,3230,5765,24400,3250
9979,3230,5765,24400,3250
9980,3230,5770,24405,3250
9981,3230,5770,24410,3250
9982,3230,5770,24415,3250
9983,3230,5770,24415,3250
9984,3230,5770,24420,3250
9985,3230,5770,24425,3250
9986,3230,5765,24425,3250
9987,3230,5765,24425,3250
9988,3230,5765,24430,3250
9989,3230,5765,24435,3250
9990,3230,5765,24440,3250
9991,3230,5765,24440,3250
9992,3230,5765,24440,3250
9993,3230,5765,24440,3250
9994,3230,5765,24440,3250
9995,3230,5765,24440,3250
9996,3230,5765,24440,3250
9997,3230,5765,24440,3250
9998,3230,5765,24440,3250
9999,3230,5765,24440,3250
10000,3230,5765,24440,3250
10001,3230,5765,24440,3245
10002,3230,5765,24440,3245
10003,3230,5765,24440,3245
10004,3230,5765,24445,3245
10005,3230,5765,24450,3245
10006,3230,5765,24455,3245
10007,3230,5765,24455,3245
10008,3230,5765,24460,3245
10009,3230,5765,24460,3245
10010,3230,5765,24465,3245
10011,3230,5765,24470,3245
10012,3230,5765,24470,3245
10013,3230,5765,24475,3245
10014,3230,5765,24480,3245
10015,3230,5765,24480,3245
10016,3230,5765,24480,3245
10017,3230,5765,24480,3245
10018,3230,5765,24480,3245
10019,3230,5765,24480,3245
10020,3230,5765,24480,3245
10021,3230,5765,24480,3245
10022,3230,5765,24480,3245
10023,3230,5765,24480,3245
10024,3230,5765,24480,3245
10025,3230,5760,24480,3245
10026,3230,5760,24480,3245
10027,3230,5760,24480,3245
10028,3230,5760,24485,3245
10029,3230,5760,24490,3245
10030,3230,5760,24495,3245
10031,3230,5760,24495,3245
10032,3230,5760,24500,3245
10033,3230,5760,24500,3245
10034,3230,5760,24500,3245
10035,3230,5760,24505,3245
10036,3230,5760,24505,3245
10037,3230,5760,24505,3245
10038,3230,5760,24505,3245
10039,3230,5760,24505,3245
10040,3230,5760,24510,3245
10041,3230,5760,24510,3245
10042,3230,5760,24510,3245
10043,3230,5760,24515,3245
10044,3230,5760,24520,3245
10045,3230,5760,24520,3245
10046,3230,5760,24525,3245
10047,3230,5760,24525,3245
10048,3230,5760,24525,3245
10049,3230,5760,24530,3245
10050,3230,5760,24530,3245
10051,3230,5760,24535,3245
10052,3230,5760,24540,3245
10053,3230,5760,24540,3245
10054,3230,5760,24540,3245
10055,3230,5760,24540,3245
10056,3230,5760,24545,3245
10057,3230,5760,24550,3245
10058,3230,5760,24555,3245
10059,3230,5760,24560,3245
10060,3230,5760,24565,3245
10061,3230,5760,24565,3245
10062,3230,5760,24570,3245
10063,3230,5760,24570,3245
10064,3230,5765,24575,3245
10065,3230,5765,24580,3245
10066,3230,5765,24580,3245
10067,3230,5765,24580,3245
10068,3230,5765,24585,3245
10069,3230,5765,24585,3245
10070,3230,5765,24585,3245
10071,3230,5765,24585,3245
10072,3230,5765,24590,3245
10073,3230,5765,24595,3245
10074,3230,5765,24600,3245
10075,3230,5765,24605,3245
10076,3230,5765,24610,3245
10077,3230,5765,24610,3245
10078,3230,5770,24615,3245
10079,3230,5770,24620,3245
10080,3230,5770,24620,3245
10081,3230,5770,24620,3245
10082,3230,5770,24625,3245
10083,3230,5770,24630,3245
10084,3230,5770,24630,3240
10085,3230,5770,24635,3240
10086,3230,5770,24635,3240
10087,3230,5770,24635,3240
10088,3230,5770,24635,3240
10089,3230,5770,24635,3240
10090,3230,5770,24640,3240
10091,3230,5770,24645,3240
10092,3230,5770,24645,3240
10093,3230,5770,24645,3240
10094,3230,5770,24645,3240
10095,3230,5770,24645,3240
10096,3230,5770,24650,3240
10097,3230,5770,24655,3240
10098,3230,5770,24655,3240
10099,3230,5770,24660,3240
10100,3230,5770,24665,3240
10101,3230,5770,24670,3240
10102,3230,5770,24670,3240
10103,3230,5770,24670,3240
10104,3230,5770,24675,3240
10105,3230,5770,24680,3240
10106,3230,5770,24685,3240
10107,3230,5770,24685,3240
10108,3230,5770,24685,3240
10109,3230,5770,24685,3240
10110,3230,5770,24685,3240
10111,3230,5770,24685,3240
10112,3230,5770,24685,3240
10113,3230,5770,24690,3240
10114,3230,5770,24690,3240
10115,3230,5770,24695,3240
10116,3230,5770,24700,3240
10117,3230,5770,24705,3240
10118,3230,5770,24710,3240
10119,3230,5770,24715,3240
10120,3230,5770,24720,3240
10121,3230,5770,24725,3240
10122,3230,5770,24725,3240
10123,3230,5770,24730,3240
10124,3230,5770,24735,3240
10125,3230,5770,24735,3240
10126,3230,5770,24735,3240
10127,3230,5770,24735,3240
10128,3230,5770,24740,3240
10129,3230,5770,24740,3240
10130,3230,5770,24740,3240
10131,3230,5770,24745,3240
10132,3230,5770,24745,3240
10133,3230,5770,24745,3240
10134,3230,5770,24745,3240
10135,3230,5770,24750,3240
10136,3230,5770,24750,3240
10137,3230,5770,24755,3240
10138,3230,5770,24760,3240
10139,3230,5770,24765,3240
10140,3230,5770,24770,3240
10141,3230,5770,24770,3240
10142,3230,5770,24775,3240
10143,3230,5770,24780,3240
10144,3230,5770,24780,3240
10145,3230,5770,24785,3240
10146,3230,5770,24790,3240
10147,3230,5770,24790,3240
10148,3230,5770,24790,3240
10149,3230,5770,24795,3240
10150,3230,5770,24795,3240
10151,3230,5770,24795,3240
10152,3230,5770,24800,3240
10153,3230,5770,24800,3240
10154,3230,5770,24800,3240
10155,3235,5770,24805,3240
10156,3235,5770,24805,3240
10157,3235,5770,24810,3240
10158,3235,5770,24810,3240
10159,3235,5770,24815,3240
10160,3235,5805,24815,3240
10161,3235,5805,24815,3240
10162,3235,5805,24820,3240
10163,3235,5805,24825,3240
10164,3235,5805,24830,3240
10165,3235,5805,24835,3240
10166,3235,5805,24840,3240
10167,3235,5805,24845,3240
10168,3235,5805,24850,3240
10169,3235,5805,24850,3240
10170,3235,5805,24855,3240
10171,3235,5805,24855,3240
10172,3235,5805,24860,3240
10173,3235,5805,24865,3240
10174,3240,5805,24870,3240
10175,3240,5805,24875,3240
10176,3240,5805,24880,3240
10177,3240,5805,24885,3240
10178,3240,5805,24890,3240
10179,3240,5805,24890,3240
10180,3240,5805,24890,3240
10181,3240,5805,24895,3240
10182,3240,5805,24900,3240
10183,3240,5805,24905,3240
10184,3240,5805,24910,3240
10185,3240,5805,24915,3240
10186,3240,5805,24915,3240
10187,3240,5805,24920,3240
10188,3240,5805,24920,3240
10189,3240,5805,24925,3240
10190,3240,5805,24930,3240
10191,3240,5805,24935,3240
10192,3240,5805,24935,3240
10193,3240,5805,24940,3240
10194,3240,5805,24940,3240
10195,3240,5805,24940,3240
10196,3240,5805,24940,3240
10197,3240,5805,24940,3240
10198,3240,5805,24940,3240
10199,3240,5805,24945,3240
10200,3240,5805,24950,3240
10201,3240,5805,24950,3240
10202,3240,5805,24950,3240
10203,3240,5805,24950,3240
10204,3240,5805,24955,3240
10205,3240,5805,24960,3240
10206,3240,5805,24965,3240
10207,3240,5805,24965,3240
10208,3240,5805,24970,3240
10209,3240,5805,24970,3240
10210,3240,5805,24970,3240
10211,3240,5805,24975,3240
10212,3240,5805,24975,3240
10213,3240,5805,24980,3240
10214,3240,5805,24985,3240
10215,3240,5805,24990,3240
10216,3240,5805,24995,3240
10217,3240,5805,25000,3240
10218,3240,5805,25000,3240
10219,3240,5805,25005,3240
10220,3240,5805,25010,3240
10221,3240,5805,25010,3240
10222,3240,5805,25015,3240
10223,3240,5805,25015,3240
10224,3240,5805,25015,3240
10225,3240,5805,25015,3240
10226,3240,5805,25020,3240
10227,3240,5805,25020,3240
10228,3240,5805,25025,3240
10229,3240,5805,25025,3240
10230,3240,5805,25025,3240
10231,3240,5805,25030,3240
10232,3240,5805,25030,3240
10233,3240,5805,25030,3240
10234,3240,5805,25035,3240
10235,3240,5805,25035,3240
10236,3240,5805,25035,3240
10237,3240,5805,25040,3240
10238,3240,5805,25040,3240
10239,3240,5805,25045,3240
10240,3240,5805,25050,3240
10241,3240,5805,25055,3240
10242,3240,5805,25055,3240
10243,3240,5805,25055,3240
10244,3240,5805,25055,3240
10245,3240,5805,25055,3240
10246,3240,5805,25060,3240
10247,3240,5805,25065,3240
10248,3240,5805,25065,3240
10249,3240,5805,25070,3240
10250,3240,5805,25070,3240
10251,3240,5805,25075,3240
10252,3245,5810,25080,3245
10253,3245,5810,25080,3245
10254,3245,5810,25080,3245
10255,3245,5810,25080,3245
10256,3245,5810,25080,3245
10257,3245,5810,25085,3245
10258,3245,5810,25090,3245
10259,3245,5810,25095,3245
10260,3245,5810,25095,3245
10261,3245,5810,25100,3245
10262,3245,5810,25105,3245
10263,3245,5810,25105,3245
10264,3245,5810,25105,3245
10265,3245,5810,25105,3245
10266,3245,5810,25110,3245
10267,3245,5810,25115,3245
10268,3245,5810,25115,3245
10269,3245,5810,25115,3245
10270,3245,5810,25120,3245
10271,3245,5810,25120,3245
10272,3245,5810,25125,3245
10273,3245,5810,25125,3245
10274,3245,5810,25125,3245
10275,3245,5810,25125,3245
10276,3245,5810,25125,3245
10277,3245,5810,25125,3245
10278,3245,5810,25130,3245
10279,3245,5810,25130,3245
10280,3245,5810,25130,3245
10281,3245,5810,25135,3245
10282,3245,5810,25140,3245
10283,3245,5810,25140,3245
10284,3245,5810,25140,3245
10285,3245,5810,25140,3245
10286,3245,5810,25140,3245
10287,3245,5810,25145,3245
10288,3245,5810,25145,3245
10289,3245,5810,25145,3245
10290,3245,5810,25150,3245
10291,3245,5810,25150,3245
10292,3245,5810,25155,3245
10293,3245,5810,25160,3245
10294,3245,5810,25165,3245
10295,3245,5810,25165,3245
10296,3245,5810,25170,3245
10297,3245,5810,25170,3245
10298,3245,5810,25175,3245
10299,3245,5810,25180,3245
10300,3245,5810,25185,3245
10301,3245,5810,25185,3245
10302,3245,5810,25190,3245
10303,3245,5815,25195,3245
10304,3245,5815,25195,3245
10305,3245,5815,25200,3245
10306,3245,5815,25205,3245
10307,3245,5815,25205,3245
10308,3245,5815,25210,3245
10309,3245,5815,25215,3245
10310,3245,5815,25215,3245
10311,3245,5815,25215,3245
10312,3245,5815,25215,3245
10313,3245,5815,25215,3245
10314,3245,5815,25220,3245
10315,3245,5815,25225,3245
10316,3245,5820,25230,3245
10317,3245,5820,25235,3245
10318,3245,5820,25235,3245
10319,3245,5820,25235,3245
10320,3245,5820,25235,3245
10321,3245,5820,25235,3245
10322,3245,5820,25235,3245
10323,3245,5820,25235,3245
10324,3245,5820,25235,3245
10325,3245,5820,25235,3245
10326,3245,5820,25240,3245
10327,3245,5820,25245,3245
10328,3245,5820,25245,3245
10329,3245,5820,25250,3245
10330,3245,5820,25250,3245
10331,3245,5820,25250,3245
10332,3245,5820,25250,3245
10333,3245,5820,25250,3245
10334,3245,5820,25250,3245
10335,3245,5820,25255,3245
10336,3245,5820,25255,3245
10337,3245,5820,25260,3245
10338,3245,5820,25260,3245
10339,3245,5820,25260,3245
10340,3245,5820,25265,3245
10341,3245,5820,25270,3245
10342,3245,5820,25270,3245
10343,3245,5820,25270,3245
10344,3245,5820,25275,3245
10345,3245,5820,25280,3245
10346,3245,5820,25280,3245
10347,3245,5820,25280,3245
10348,3245,5820,25285,3245
10349,3245,5820,25285,3245
10350,3245,5820,25285,3245
10351,3245,5820,25290,3245
10352,3245,5820,25295,3245
10353,3245,5820,25295,3245
10354,3245,5820,25295,3245
10355,3245,5820,25295,3245
10356,3245,5820,25300,3245
10357,3245,5820,25305,3245
10358,3245,5820,25305,3245
10359,3245,5820,25305,3245
10360,3245,5820,25310,3245
10361,3245,5820,25310,3245
10362,3245,5820,25310,3245
10363,3245,5820,25310,3245
10364,3245,5820,25310,3245
10365,3245,5820,25315,3245
10366,3245,5820,25320,3245
10367,3245,5820,25320,3245
10368,3245,5820,25320,3245
10369,3245,5820,25320,3245
10370,3245,5820,25325,3245
10371,3245,5820,25325,3245
10372,3245,5820,25330,3245
10373,3245,5820,25335,3245
10374,3245,5820,25340,3245
10375,3245,5820,25340,3245
10376,3245,5820,25340,3245
10377,3245,5820,25340,3245
10378,3245,5820,25340,3245
10379,3245,5855,25340,3245
10380,3245,5855,25340,3245
10381,3245,5855,25340,3245
10382,3245,5855,25345,3245
10383,3245,5855,25345,3245
10384,3245,5860,25350,3245
10385,3245,5860,25355,3245
10386,3245,5860,25355,3245
10387,3245,5860,25360,3245
10388,3245,5860,25360,3245
10389,3245,5860,25360,3245
10390,3245,5860,25365,3245
10391,3245,5860,25370,3245
10392,3245,5860,25375,3245
10393,3245,5860,25375,3245
10394,3245,5860,25380,3245
10395,3245,5860,25385,3245
10396,3245,5860,25385,3245
10397,3245,5860,25385,3245
10398,3245,5860,25390,3245
10399,3245,5865,25395,3245
10400,3245,5865,25395,3245
10401,3245,5865,25400,3245
10402,3245,5865,25405,3245
10403,3245,5865,25410,3245
10404,3245,5865,25410,3245
10405,3245,5865,25415,3245
10406,3245,5865,25415,3245
10407,3245,5865,25415,3245
10408,3245,5865,25420,3245
10409,3245,5865,25425,3245
10410,3245,5865,25425,3245
10411,3245,5865,25425,3245
10412,3245,5865,25430,3245
10413,3245,5865,25435,3245
10414,3245,5865,25435,3245
10415,3245,5865,25440,3245
10416,3245,5865,25440,3245
10417,3245,5865,25440,3245
10418,3245,5865,25440,3245
10419,3245,5865,25440,3245
10420,3245,5865,25445,3245
10421,3245,5865,25450,3245
10422,3245,5865,25450,3245
10423,3245,5865,25455,3245
10424,3245,5865,25460,3245
10425,3245,5865,25465,3245
10426,3245,5865,25470,3245
10427,3245,5865,25475,3245
10428,3245,5865,25480,3245
10429,3245,5865,25480,3245
10430,3245,5865,25485,3245
10431,3245,5865,25490,3245
10432,3245,5865,25495,3245
10433,3245,5865,25495,3245
10434,3245,5865,25500,3245
10435,3245,5865,25505,3245
10436,3245,5865,25505,3245
10437,3245,5865,25505,3245
10438,3245,5865,25510,3245
10439,3245,5865,25515,3245
10440,3245,5865,25520,3245
10441,3245,5865,25525,3245
10442,3245,5865,25525,3245
10443,3245,5865,25525,3245
10444,3245,5865,25530,3245
10445,3245,5865,25535,3245
10446,3245,5870,25540,3250
10447,3245,5870,25545,3250
10448,3245,5870,25545,3250
10449,3245,5870,25550,3250
