,1% Greedy,5 %Greedy,Bayes By BackProp,Greedy
7857,6405,9160,6155,12740
7858,6405,9160,6155,12740
7859,6405,9160,6155,12740
7860,6405,9160,6155,12740
7861,6405,9160,6155,12740
7862,6405,9160,6155,12740
7863,6405,9160,6155,12740
7864,6405,9160,6155,12775
7865,6440,9160,6155,12775
7866,6440,9160,6155,12775
7867,6440,9160,6155,12775
7868,6440,9160,6155,12780
7869,6440,9160,6155,12780
7870,6440,9160,6155,12780
7871,6440,9160,6155,12780
7872,6440,9160,6155,12780
7873,6440,9160,6155,12780
7874,6440,9160,6155,12780
7875,6440,9160,6155,12780
7876,6440,9160,6190,12780
7877,6440,9160,6190,12780
7878,6440,9160,6190,12780
7879,6440,9160,6190,12780
7880,6435,9160,6190,12780
7881,6435,9160,6190,12780
7882,6430,9160,6190,12780
7883,6430,9160,6190,12780
7884,6430,9160,6190,12780
7885,6430,9160,6190,12815
7886,6430,9160,6190,12815
7887,6430,9160,6190,12815
7888,6430,9160,6190,12815
7889,6430,9160,6190,12815
7890,6430,9160,6190,12815
7891,6430,9160,6190,12815
7892,6430,9160,6190,12815
7893,6425,9160,6190,12815
7894,6425,9160,6190,12815
7895,6425,9160,6190,12815
7896,6425,9160,6190,12815
7897,6425,9160,6190,12815
7898,6425,9160,6190,12815
7899,6425,9155,6190,12815
7900,6425,9155,6190,12815
7901,6425,9155,6190,12815
7902,6425,9160,6190,12815
7903,6425,9160,6190,12815
7904,6425,9160,6190,12815
7905,6425,9160,6190,12815
7906,6425,9160,6190,12815
7907,6425,9160,6190,12815
7908,6425,9165,6190,12815
7909,6420,9165,6190,12815
7910,6420,9165,6190,12815
7911,6420,9165,6225,12815
7912,6420,9165,6225,12815
7913,6420,9165,6225,12815
7914,6420,9165,6225,12815
7915,6420,9165,6225,12815
7916,6420,9165,6225,12815
7917,6420,9165,6225,12815
7918,6420,9170,6225,12815
7919,6420,9175,6225,12815
7920,6420,9175,6225,12815
7921,6420,9175,6225,12815
7922,6420,9175,6225,12815
7923,6420,9175,6225,12815
7924,6420,9175,6225,12815
7925,6420,9175,6225,12815
7926,6420,9175,6260,12815
7927,6420,9175,6255,12815
7928,6420,9175,6255,12815
7929,6420,9175,6255,12815
7930,6420,9175,6255,12815
7931,6420,9175,6290,12815
7932,6420,9175,6290,12815
7933,6420,9175,6290,12815
7934,6420,9175,6290,12815
7935,6420,9175,6290,12815
7936,6420,9175,6290,12815
7937,6420,9175,6290,12815
7938,6420,9210,6290,12815
7939,6420,9210,6290,12815
7940,6420,9210,6290,12850
7941,6420,9210,6290,12850
7942,6420,9210,6290,12850
7943,6415,9210,6290,12850
7944,6415,9210,6290,12850
7945,6415,9210,6290,12850
7946,6415,9210,6290,12850
7947,6415,9210,6285,12850
7948,6415,9210,6285,12850
7949,6415,9210,6285,12850
7950,6410,9210,6285,12850
7951,6410,9210,6285,12850
7952,6410,9210,6280,12850
7953,6410,9210,6280,12850
7954,6410,9210,6280,12850
7955,6410,9210,6280,12855
7956,6410,9210,6280,12855
7957,6410,9210,6280,12855
7958,6410,9210,6315,12855
7959,6410,9205,6315,12890
7960,6410,9205,6315,12890
7961,6410,9205,6315,12890
7962,6410,9205,6315,12890
7963,6410,9205,6310,12890
7964,6410,9205,6310,12890
7965,6410,9205,6310,12890
7966,6410,9205,6310,12890
7967,6410,9205,6310,12890
7968,6405,9205,6310,12890
7969,6405,9205,6310,12890
7970,6405,9205,6310,12890
7971,6405,9205,6310,12925
7972,6405,9205,6310,12925
7973,6405,9205,6310,12925
7974,6405,9205,6310,12960
7975,6405,9205,6310,12960
7976,6405,9205,6310,12960
7977,6405,9205,6310,12960
7978,6405,9205,6310,12960
7979,6405,9205,6310,12960
7980,6405,9205,6310,12960
7981,6405,9205,6310,12960
7982,6405,9205,6310,12960
7983,6405,9205,6310,12960
7984,6405,9205,6310,12960
7985,6405,9205,6310,12960
7986,6405,9205,6310,12960
7987,6405,9205,6310,12960
7988,6405,9205,6310,12960
7989,6405,9205,6310,12960
7990,6405,9205,6310,12960
7991,6405,9205,6310,12955
7992,6405,9205,6310,12955
7993,6405,9205,6310,12955
7994,6405,9205,6310,12955
7995,6405,9205,6310,12955
7996,6405,9205,6310,12955
7997,6405,9205,6310,12955
7998,6405,9205,6310,12955
7999,6405,9240,6310,12955
8000,6405,9240,6305,12955
8001,6405,9240,6305,12955
8002,6405,9240,6305,12960
8003,6405,9240,6305,12960
8004,6405,9240,6305,12960
8005,6405,9240,6305,12960
8006,6405,9240,6305,12960
8007,6405,9240,6305,12960
8008,6405,9240,6305,12960
8009,6405,9240,6305,12960
8010,6405,9245,6305,12960
8011,6405,9250,6305,12960
8012,6405,9250,6305,12965
8013,6405,9250,6305,12965
8014,6405,9285,6305,12965
8015,6405,9285,6305,12965
8016,6405,9285,6305,12965
8017,6405,9285,6305,12965
8018,6405,9285,6305,12965
8019,6405,9285,6305,12965
8020,6405,9285,6305,12965
8021,6405,9290,6305,12965
8022,6405,9290,6305,12965
8023,6405,9290,6305,12965
8024,6405,9290,6305,12965
8025,6405,9290,6305,12965
8026,6405,9290,6305,12965
8027,6405,9295,6305,12965
8028,6405,9290,6305,12965
8029,6405,9295,6305,12965
8030,6405,9295,6305,12965
8031,6405,9295,6305,12965
8032,6405,9295,6305,12965
8033,6405,9295,6305,12965
8034,6405,9295,6305,12965
8035,6405,9295,6305,12965
8036,6405,9295,6305,12965
8037,6405,9295,6305,12965
8038,6405,9295,6305,12965
8039,6405,9295,6305,12965
8040,6405,9295,6305,12960
8041,6405,9295,6305,12960
8042,6440,9295,6305,12960
8043,6440,9295,6305,12960
8044,6440,9295,6305,12960
8045,6440,9300,6305,12960
8046,6475,9295,6305,12960
8047,6475,9295,6305,12960
8048,6475,9295,6305,12960
8049,6475,9295,6305,12960
8050,6475,9295,6305,12960
8051,6475,9295,6340,12960
8052,6475,9295,6340,12960
8053,6475,9295,6340,12960
8054,6475,9295,6340,12960
8055,6475,9300,6340,12960
8056,6475,9300,6340,12960
8057,6470,9300,6340,12960
8058,6470,9300,6340,12960
8059,6470,9300,6340,12960
8060,6470,9300,6340,12960
8061,6505,9300,6340,12960
8062,6505,9300,6340,12960
8063,6505,9300,6340,12960
8064,6505,9300,6340,12960
8065,6505,9300,6375,12960
8066,6505,9300,6375,12960
8067,6505,9300,6375,12960
8068,6505,9300,6375,12960
8069,6505,9300,6370,12955
8070,6505,9300,6370,12955
8071,6505,9300,6370,12955
8072,6505,9300,6370,12955
8073,6505,9300,6370,12955
8074,6510,9300,6370,12955
8075,6510,9300,6370,12955
8076,6510,9300,6370,12955
8077,6510,9300,6370,12955
8078,6510,9300,6370,12955
8079,6510,9300,6370,12960
8080,6510,9300,6370,12965
8081,6510,9300,6370,12965
8082,6510,9300,6370,12965
8083,6510,9300,6370,12965
8084,6505,9300,6370,12965
8085,6505,9300,6370,12965
8086,6505,9300,6370,12965
8087,6505,9300,6365,12965
8088,6505,9300,6400,12965
8089,6505,9300,6400,12965
8090,6505,9300,6400,12965
8091,6505,9300,6400,12965
8092,6505,9300,6400,12965
8093,6540,9300,6400,12965
8094,6540,9335,6435,12965
8095,6540,9335,6435,12965
8096,6540,9335,6470,12965
8097,6540,9335,6470,12965
8098,6575,9335,6470,12965
8099,6575,9335,6470,12965
8100,6575,9335,6470,12965
8101,6575,9335,6470,12965
8102,6575,9335,6470,12965
8103,6575,9335,6470,12965
8104,6575,9335,6470,12965
8105,6575,9335,6465,13000
8106,6575,9335,6465,13005
8107,6575,9340,6465,13005
8108,6575,9345,6465,13005
8109,6575,9345,6465,13010
8110,6575,9345,6465,13010
8111,6575,9345,6465,13010
8112,6575,9345,6465,13010
8113,6575,9345,6465,13010
8114,6575,9345,6465,13015
8115,6575,9345,6465,13015
8116,6575,9345,6465,13020
8117,6575,9345,6465,13020
8118,6575,9345,6465,13020
8119,6575,9345,6465,13020
8120,6575,9345,6465,13020
8121,6575,9345,6465,13015
8122,6575,9345,6465,13050
8123,6575,9345,6465,13050
8124,6575,9345,6465,13055
8125,6575,9345,6465,13055
8126,6575,9345,6465,13055
8127,6575,9345,6465,13055
8128,6575,9345,6465,13055
8129,6575,9345,6465,13055
8130,6575,9345,6465,13055
8131,6575,9350,6465,13055
8132,6575,9350,6465,13055
8133,6575,9350,6500,13055
8134,6575,9350,6500,13055
8135,6575,9350,6500,13055
8136,6575,9350,6500,13060
8137,6575,9350,6500,13060
8138,6575,9350,6500,13065
8139,6575,9350,6500,13065
8140,6575,9350,6500,13065
8141,6575,9350,6500,13065
8142,6575,9350,6500,13065
8143,6575,9350,6500,13065
8144,6575,9350,6500,13070
8145,6575,9350,6500,13070
8146,6575,9350,6500,13070
8147,6575,9350,6500,13070
8148,6575,9350,6500,13070
8149,6575,9350,6500,13070
8150,6575,9350,6495,13070
8151,6575,9350,6495,13070
8152,6575,9350,6495,13070
8153,6575,9350,6495,13070
8154,6575,9350,6495,13070
8155,6575,9350,6530,13070
8156,6575,9350,6530,13070
8157,6575,9350,6565,13070
8158,6575,9350,6565,13070
8159,6575,9350,6565,13070
8160,6575,9350,6565,13105
8161,6575,9350,6565,13105
8162,6575,9350,6565,13110
8163,6575,9350,6565,13110
8164,6575,9350,6565,13110
8165,6575,9350,6565,13110
8166,6575,9350,6565,13110
8167,6570,9350,6600,13110
8168,6570,9350,6600,13110
8169,6570,9350,6600,13110
8170,6570,9350,6600,13110
8171,6570,9350,6600,13110
8172,6570,9350,6600,13110
8173,6570,9350,6600,13110
8174,6570,9350,6600,13110
8175,6570,9350,6600,13110
8176,6570,9350,6600,13110
8177,6570,9350,6595,13110
8178,6570,9350,6595,13110
8179,6570,9350,6590,13105
8180,6570,9350,6590,13105
8181,6570,9350,6590,13110
8182,6570,9350,6590,13110
8183,6570,9350,6590,13110
8184,6570,9350,6625,13105
8185,6570,9350,6625,13105
8186,6570,9350,6625,13105
8187,6570,9350,6625,13105
8188,6570,9350,6625,13105
8189,6570,9350,6625,13105
8190,6570,9350,6625,13105
8191,6570,9385,6660,13140
8192,6570,9385,6660,13140
8193,6570,9385,6660,13140
8194,6570,9385,6660,13140
8195,6570,9385,6660,13140
8196,6570,9385,6660,13140
8197,6570,9385,6660,13140
8198,6570,9385,6660,13140
8199,6570,9385,6660,13140
8200,6570,9385,6660,13140
8201,6570,9385,6660,13140
8202,6570,9390,6660,13140
8203,6570,9390,6660,13140
8204,6570,9390,6660,13140
8205,6570,9390,6660,13140
8206,6570,9390,6660,13140
8207,6570,9390,6660,13140
8208,6570,9390,6660,13145
8209,6570,9390,6660,13145
8210,6570,9390,6660,13145
8211,6570,9390,6695,13140
8212,6570,9390,6695,13140
8213,6570,9390,6695,13140
8214,6570,9390,6695,13140
8215,6570,9390,6695,13140
8216,6570,9390,6695,13140
8217,6570,9390,6695,13140
8218,6605,9390,6730,13140
8219,6605,9390,6730,13140
8220,6605,9390,6730,13140
8221,6605,9390,6730,13140
8222,6605,9390,6730,13135
8223,6605,9390,6730,13135
8224,6605,9390,6730,13135
8225,6605,9390,6730,13135
8226,6605,9390,6730,13135
8227,6605,9390,6730,13135
8228,6605,9390,6730,13135
8229,6605,9390,6730,13135
8230,6605,9390,6730,13135
8231,6605,9390,6730,13135
8232,6605,9390,6730,13135
8233,6605,9390,6730,13140
8234,6605,9390,6730,13145
8235,6605,9390,6765,13145
8236,6605,9390,6765,13145
8237,6605,9390,6765,13145
8238,6605,9390,6765,13145
8239,6605,9390,6765,13145
8240,6605,9390,6765,13145
8241,6605,9390,6765,13145
8242,6605,9390,6765,13145
8243,6605,9390,6765,13145
8244,6605,9390,6765,13145
8245,6605,9390,6765,13150
8246,6605,9390,6765,13150
8247,6605,9390,6765,13150
8248,6605,9390,6765,13150
8249,6605,9390,6765,13150
8250,6605,9390,6765,13150
8251,6605,9390,6765,13150
8252,6605,9390,6765,13150
8253,6605,9390,6765,13155
8254,6605,9390,6765,13155
8255,6605,9390,6765,13155
8256,6605,9390,6765,13155
8257,6640,9390,6765,13155
8258,6640,9390,6765,13160
8259,6640,9390,6765,13165
8260,6635,9390,6765,13165
8261,6635,9390,6765,13165
8262,6630,9390,6765,13165
8263,6630,9390,6765,13170
8264,6630,9390,6765,13170
8265,6630,9390,6765,13170
8266,6630,9390,6765,13170
8267,6630,9390,6765,13175
8268,6630,9390,6765,13170
8269,6630,9390,6765,13170
8270,6625,9390,6765,13170
8271,6625,9390,6765,13170
8272,6625,9390,6765,13165
8273,6625,9390,6765,13170
8274,6625,9390,6765,13170
8275,6625,9390,6765,13170
8276,6625,9390,6765,13170
8277,6625,9390,6765,13170
8278,6625,9385,6800,13170
8279,6625,9385,6800,13170
8280,6625,9385,6800,13170
8281,6620,9385,6795,13170
8282,6620,9385,6795,13170
8283,6620,9385,6790,13170
8284,6620,9385,6790,13170
8285,6620,9385,6790,13170
8286,6620,9385,6790,13170
8287,6620,9385,6790,13170
8288,6620,9420,6790,13170
8289,6620,9420,6790,13170
8290,6620,9420,6790,13170
8291,6620,9420,6790,13170
8292,6620,9420,6790,13170
8293,6620,9420,6790,13170
8294,6620,9420,6790,13170
8295,6620,9420,6790,13175
8296,6620,9420,6790,13175
8297,6620,9420,6790,13175
8298,6620,9420,6790,13175
8299,6620,9420,6790,13175
8300,6620,9420,6790,13175
8301,6620,9420,6790,13175
8302,6620,9420,6790,13175
8303,6620,9420,6790,13175
8304,6620,9420,6790,13175
8305,6620,9420,6790,13175
8306,6620,9420,6790,13175
8307,6620,9420,6790,13175
8308,6620,9420,6790,13175
8309,6620,9420,6790,13175
8310,6620,9420,6790,13175
8311,6620,9420,6790,13175
8312,6620,9420,6795,13175
8313,6620,9420,6795,13180
8314,6620,9455,6790,13180
8315,6655,9455,6790,13180
8316,6655,9455,6790,13180
8317,6655,9455,6790,13180
8318,6655,9455,6790,13180
8319,6655,9455,6790,13180
8320,6655,9455,6790,13180
8321,6655,9455,6790,13180
8322,6655,9455,6790,13180
8323,6655,9455,6790,13180
8324,6655,9455,6790,13180
8325,6655,9455,6790,13180
8326,6655,9455,6790,13180
8327,6655,9455,6790,13180
8328,6655,9455,6790,13180
8329,6650,9455,6825,13180
8330,6650,9455,6825,13180
8331,6650,9455,6860,13180
8332,6650,9455,6860,13180
8333,6650,9455,6860,13180
8334,6650,9455,6865,13180
8335,6650,9455,6865,13185
8336,6650,9455,6865,13185
8337,6650,9455,6860,13185
8338,6650,9455,6860,13185
8339,6650,9460,6860,13185
8340,6650,9455,6860,13185
8341,6650,9455,6860,13185
8342,6650,9455,6895,13185
8343,6650,9455,6895,13185
8344,6650,9455,6895,13185
8345,6650,9455,6895,13185
8346,6650,9455,6895,13185
8347,6650,9455,6895,13185
8348,6650,9455,6895,13185
8349,6650,9455,6895,13185
8350,6650,9455,6895,13185
8351,6650,9455,6895,13185
8352,6650,9455,6895,13220
8353,6650,9455,6895,13220
8354,6650,9455,6930,13220
8355,6650,9455,6930,13220
8356,6650,9455,6930,13225
8357,6650,9455,6930,13225
8358,6650,9455,6930,13225
8359,6650,9455,6925,13225
8360,6650,9455,6925,13225
8361,6650,9455,6925,13225
8362,6650,9455,6925,13225
8363,6650,9455,6925,13225
8364,6650,9455,6925,13225
8365,6650,9455,6925,13225
8366,6650,9455,6925,13225
8367,6650,9455,6925,13225
8368,6650,9455,6925,13225
8369,6650,9455,6925,13225
8370,6650,9455,6925,13225
8371,6650,9450,6925,13225
8372,6650,9450,6960,13225
8373,6650,9450,6960,13225
8374,6650,9450,6960,13225
8375,6650,9450,6960,13220
8376,6650,9450,6960,13220
8377,6650,9455,6960,13220
8378,6650,9455,6960,13220
8379,6650,9455,6960,13220
8380,6650,9455,6960,13225
8381,6650,9455,6960,13225
8382,6650,9455,6960,13225
8383,6650,9455,6960,13225
8384,6650,9455,6960,13225
8385,6650,9455,6960,13225
8386,6650,9455,6960,13230
8387,6650,9450,6960,13230
8388,6650,9450,6960,13230
8389,6650,9450,6955,13230
8390,6650,9450,6955,13230
8391,6650,9450,6955,13235
8392,6650,9450,6990,13235
8393,6650,9450,6990,13270
8394,6650,9450,6990,13270
8395,6685,9450,6990,13270
8396,6685,9450,6990,13270
8397,6685,9450,6990,13270
8398,6685,9450,6990,13270
8399,6685,9450,6990,13270
8400,6685,9450,6990,13270
8401,6685,9450,6990,13270
8402,6685,9450,6990,13270
8403,6685,9485,7025,13305
8404,6685,9485,7025,13305
8405,6685,9485,7025,13305
8406,6685,9485,7025,13305
8407,6685,9485,7025,13305
8408,6685,9485,7025,13305
8409,6685,9485,7025,13305
8410,6685,9485,7025,13310
8411,6685,9485,7025,13310
8412,6685,9485,7025,13310
8413,6685,9485,7025,13310
8414,6685,9485,7025,13310
8415,6685,9485,7025,13310
8416,6685,9485,7025,13310
8417,6685,9485,7025,13310
8418,6685,9485,7025,13310
8419,6685,9485,7025,13345
8420,6685,9480,7025,13380
8421,6685,9480,7025,13385
8422,6685,9480,7025,13385
8423,6685,9480,7025,13385
8424,6685,9480,7025,13385
8425,6685,9485,7025,13385
8426,6685,9485,7025,13385
8427,6685,9485,7025,13385
8428,6685,9485,7025,13385
8429,6685,9485,7030,13385
8430,6685,9485,7030,13390
8431,6685,9485,7030,13390
8432,6685,9485,7030,13390
8433,6685,9485,7030,13395
8434,6685,9485,7030,13395
8435,6685,9485,7030,13395
8436,6685,9480,7030,13395
8437,6685,9480,7030,13395
8438,6685,9480,7065,13430
8439,6685,9480,7065,13465
8440,6685,9480,7065,13465
8441,6685,9480,7065,13465
8442,6685,9515,7065,13465
8443,6685,9515,7065,13465
8444,6685,9515,7065,13465
8445,6685,9515,7065,13465
8446,6685,9515,7065,13465
8447,6685,9515,7065,13465
8448,6685,9515,7065,13465
8449,6685,9515,7065,13465
8450,6685,9515,7065,13465
8451,6685,9515,7065,13465
8452,6685,9515,7065,13465
8453,6680,9515,7060,13465
8454,6680,9515,7060,13465
8455,6680,9515,7060,13465
8456,6680,9515,7060,13470
8457,6680,9515,7060,13470
8458,6680,9515,7060,13470
8459,6680,9515,7060,13470
8460,6680,9515,7060,13470
8461,6680,9515,7055,13470
8462,6680,9515,7055,13470
8463,6680,9515,7060,13475
8464,6680,9515,7060,13475
8465,6680,9515,7060,13475
8466,6680,9515,7060,13475
8467,6680,9515,7060,13475
8468,6715,9515,7060,13475
8469,6715,9515,7060,13470
8470,6715,9515,7060,13470
8471,6715,9515,7060,13470
8472,6715,9520,7060,13470
8473,6715,9520,7060,13470
8474,6715,9555,7060,13470
8475,6715,9555,7060,13470
8476,6715,9555,7060,13470
8477,6715,9555,7060,13470
8478,6715,9555,7060,13470
8479,6715,9555,7060,13470
8480,6715,9555,7060,13470
8481,6715,9555,7060,13470
8482,6750,9555,7095,13470
8483,6750,9555,7095,13470
8484,6750,9555,7095,13475
8485,6750,9555,7095,13475
8486,6750,9555,7095,13510
8487,6750,9555,7095,13510
8488,6750,9555,7100,13510
8489,6750,9555,7100,13510
8490,6750,9555,7105,13510
8491,6750,9550,7105,13510
8492,6750,9545,7105,13510
8493,6750,9545,7105,13510
8494,6750,9545,7105,13510
8495,6750,9545,7105,13510
8496,6750,9545,7105,13510
8497,6750,9545,7105,13510
8498,6750,9545,7105,13515
8499,6750,9545,7105,13510
8500,6750,9545,7105,13510
8501,6750,9545,7105,13510
8502,6750,9545,7105,13510
8503,6750,9545,7105,13510
8504,6750,9545,7105,13510
8505,6750,9545,7105,13515
8506,6750,9545,7100,13515
8507,6750,9545,7100,13515
8508,6750,9545,7100,13515
8509,6750,9545,7105,13515
8510,6750,9545,7105,13515
8511,6750,9545,7105,13515
8512,6750,9545,7105,13515
8513,6750,9545,7105,13515
8514,6750,9545,7105,13515
8515,6750,9545,7105,13515
8516,6750,9545,7105,13515
8517,6750,9545,7105,13515
8518,6750,9545,7105,13515
8519,6750,9545,7105,13515
8520,6750,9580,7140,13515
8521,6750,9580,7140,13515
8522,6750,9580,7140,13515
8523,6750,9580,7140,13515
8524,6750,9580,7140,13515
8525,6750,9580,7140,13515
8526,6750,9615,7140,13515
8527,6750,9615,7140,13515
8528,6750,9615,7140,13515
8529,6750,9615,7140,13515
8530,6750,9610,7140,13515
8531,6750,9610,7140,13515
8532,6750,9610,7140,13515
8533,6750,9610,7145,13515
8534,6750,9610,7145,13515
8535,6750,9610,7145,13515
8536,6750,9610,7145,13515
8537,6750,9610,7145,13515
8538,6750,9610,7145,13515
8539,6750,9645,7140,13515
8540,6750,9645,7140,13515
8541,6785,9645,7140,13515
8542,6785,9645,7140,13515
8543,6785,9645,7140,13515
8544,6785,9645,7140,13515
8545,6785,9645,7140,13515
8546,6785,9645,7140,13515
8547,6785,9645,7140,13515
8548,6785,9645,7140,13515
8549,6785,9645,7140,13515
8550,6785,9645,7140,13515
8551,6785,9645,7140,13515
8552,6785,9650,7140,13515
8553,6785,9650,7140,13515
8554,6785,9650,7140,13515
8555,6785,9650,7140,13515
8556,6785,9650,7140,13515
8557,6785,9650,7140,13515
8558,6785,9650,7140,13515
8559,6785,9650,7140,13515
8560,6785,9650,7140,13515
8561,6785,9650,7140,13515
8562,6785,9650,7140,13515
8563,6785,9650,7140,13550
8564,6785,9655,7140,13550
8565,6785,9655,7140,13585
8566,6785,9655,7140,13585
8567,6785,9655,7140,13585
8568,6785,9655,7140,13585
8569,6785,9655,7135,13585
8570,6785,9655,7135,13585
8571,6785,9655,7135,13585
8572,6785,9655,7135,13585
8573,6785,9655,7135,13585
8574,6785,9655,7130,13585
8575,6785,9655,7130,13585
8576,6785,9655,7130,13585
8577,6785,9650,7125,13585
8578,6785,9650,7125,13585
8579,6785,9650,7125,13585
8580,6785,9650,7125,13585
8581,6785,9650,7160,13585
8582,6785,9650,7160,13585
8583,6785,9650,7160,13585
8584,6785,9650,7160,13585
8585,6785,9650,7160,13585
8586,6785,9650,7160,13585
8587,6785,9650,7160,13585
8588,6785,9650,7160,13585
8589,6785,9650,7160,13585
8590,6785,9650,7160,13585
8591,6785,9650,7160,13585
8592,6785,9650,7160,13585
8593,6785,9650,7160,13585
8594,6785,9650,7160,13585
8595,6785,9650,7160,13585
8596,6785,9650,7160,13585
8597,6785,9650,7160,13585
8598,6785,9650,7195,13585
8599,6785,9650,7195,13585
8600,6785,9650,7195,13585
8601,6785,9650,7195,13585
8602,6785,9650,7195,13585
8603,6785,9650,7195,13590
8604,6785,9650,7195,13590
8605,6820,9650,7195,13590
8606,6820,9655,7195,13590
8607,6820,9655,7195,13590
8608,6820,9655,7195,13590
8609,6820,9655,7195,13590
8610,6820,9655,7195,13590
8611,6820,9655,7195,13590
8612,6820,9655,7195,13590
8613,6820,9655,7195,13590
8614,6820,9655,7195,13590
8615,6820,9655,7195,13590
8616,6820,9655,7195,13590
8617,6820,9655,7195,13590
8618,6855,9690,7195,13590
8619,6855,9690,7195,13590
8620,6855,9685,7195,13590
8621,6855,9685,7195,13590
8622,6855,9685,7195,13590
8623,6855,9685,7195,13590
8624,6855,9685,7195,13590
8625,6855,9685,7195,13590
8626,6855,9685,7195,13590
8627,6855,9685,7195,13590
8628,6855,9685,7195,13590
8629,6855,9685,7230,13590
8630,6855,9685,7230,13590
8631,6855,9685,7230,13590
8632,6855,9685,7230,13590
8633,6855,9685,7230,13590
8634,6855,9685,7230,13590
8635,6855,9720,7230,13590
8636,6855,9720,7230,13590
8637,6855,9720,7230,13590
8638,6855,9720,7230,13590
8639,6850,9720,7230,13590
8640,6850,9720,7230,13590
8641,6850,9720,7230,13590
8642,6850,9720,7230,13590
8643,6850,9720,7230,13590
8644,6850,9720,7230,13590
8645,6850,9720,7265,13590
8646,6850,9720,7265,13590
8647,6850,9720,7265,13590
8648,6850,9720,7265,13590
8649,6850,9720,7265,13590
8650,6850,9720,7265,13590
8651,6850,9720,7265,13590
8652,6850,9720,7265,13590
8653,6850,9720,7265,13590
8654,6850,9720,7265,13590
8655,6850,9720,7265,13625
8656,6850,9720,7265,13625
8657,6850,9720,7265,13630
8658,6850,9720,7265,13630
8659,6850,9720,7265,13630
8660,6850,9720,7265,13630
8661,6850,9720,7265,13630
8662,6850,9720,7265,13630
8663,6850,9720,7265,13630
8664,6850,9720,7265,13630
8665,6850,9720,7265,13630
8666,6850,9720,7265,13635
8667,6850,9720,7265,13635
8668,6850,9720,7265,13635
8669,6885,9720,7265,13635
8670,6885,9720,7265,13635
8671,6885,9720,7265,13635
8672,6885,9720,7265,13635
8673,6885,9720,7265,13635
8674,6885,9720,7265,13635
8675,6885,9720,7265,13635
8676,6885,9720,7265,13635
8677,6880,9720,7260,13635
8678,6880,9720,7260,13630
8679,6880,9720,7260,13630
8680,6880,9720,7260,13630
8681,6880,9720,7260,13630
8682,6880,9720,7260,13630
8683,6880,9720,7260,13630
8684,6880,9720,7260,13630
8685,6880,9720,7260,13630
8686,6880,9720,7260,13630
8687,6880,9720,7260,13630
8688,6880,9720,7260,13630
8689,6880,9720,7260,13630
8690,6880,9720,7260,13630
8691,6875,9720,7260,13630
8692,6875,9720,7260,13630
8693,6875,9720,7260,13630
8694,6875,9720,7260,13630
8695,6875,9720,7260,13630
8696,6875,9720,7260,13630
8697,6875,9720,7260,13630
8698,6875,9720,7260,13630
8699,6875,9720,7260,13630
8700,6875,9755,7260,13630
8701,6875,9755,7260,13630
8702,6875,9755,7260,13630
8703,6875,9755,7260,13635
8704,6875,9755,7260,13635
8705,6875,9755,7260,13635
8706,6875,9755,7260,13635
8707,6875,9755,7260,13635
8708,6875,9755,7260,13635
8709,6875,9755,7260,13635
8710,6870,9755,7260,13635
8711,6870,9755,7260,13635
8712,6870,9755,7260,13635
8713,6870,9755,7260,13635
8714,6870,9755,7260,13635
8715,6870,9755,7260,13635
8716,6870,9755,7260,13635
8717,6870,9755,7260,13635
8718,6870,9755,7260,13635
8719,6870,9755,7260,13630
8720,6870,9755,7260,13630
8721,6870,9755,7260,13630
8722,6870,9755,7260,13630
8723,6870,9755,7260,13630
8724,6870,9755,7260,13630
8725,6870,9755,7260,13630
8726,6870,9755,7260,13630
8727,6870,9755,7260,13630
8728,6870,9755,7260,13630
8729,6870,9755,7260,13630
8730,6870,9755,7260,13630
8731,6870,9755,7260,13630
8732,6870,9755,7260,13630
8733,6870,9755,7260,13630
8734,6870,9755,7260,13630
8735,6870,9755,7260,13630
8736,6870,9755,7260,13630
8737,6865,9755,7260,13630
8738,6865,9755,7260,13630
8739,6865,9755,7260,13630
8740,6865,9755,7260,13630
8741,6865,9755,7260,13630
8742,6865,9755,7260,13630
8743,6865,9755,7260,13630
8744,6865,9755,7260,13630
8745,6865,9755,7260,13630
8746,6860,9755,7260,13630
8747,6860,9755,7260,13630
8748,6860,9755,7260,13630
8749,6860,9755,7260,13630
8750,6855,9755,7260,13630
8751,6855,9755,7260,13630
8752,6855,9755,7260,13630
8753,6855,9755,7260,13630
8754,6855,9755,7260,13630
8755,6890,9755,7260,13630
8756,6890,9755,7260,13630
8757,6890,9755,7260,13630
8758,6890,9755,7260,13630
8759,6895,9755,7260,13630
8760,6895,9755,7260,13630
8761,6895,9755,7260,13630
8762,6895,9755,7260,13630
8763,6895,9755,7260,13630
8764,6895,9755,7260,13630
8765,6895,9755,7260,13630
8766,6895,9755,7260,13630
8767,6895,9755,7255,13630
8768,6895,9755,7255,13630
8769,6895,9755,7255,13630
8770,6895,9755,7255,13630
8771,6895,9755,7255,13630
8772,6895,9755,7255,13630
8773,6895,9755,7255,13630
8774,6890,9755,7255,13630
8775,6890,9755,7255,13630
8776,6890,9755,7255,13630
8777,6890,9755,7250,13630
8778,6890,9755,7250,13630
8779,6890,9755,7250,13630
8780,6890,9755,7285,13630
8781,6895,9755,7285,13630
8782,6895,9755,7285,13630
8783,6895,9755,7285,13630
8784,6895,9755,7285,13630
8785,6895,9755,7285,13630
8786,6895,9755,7285,13630
8787,6895,9760,7285,13630
